ID,overall
21069B00BFK2B24,2.8499999935143023
3506B00ZK0Y7R2,3.7286967750009876
21907B0002AQPA2,3.6060033514217786
14092B0002DHXX2,4.517212806635939
3085B0006VB3SQ,4.463102798706674
17769B001WX2GAG,4.06898513447136
2108B001PIJJE4,4.829496996897184
1073B0002H3ZLM,4.1371347984844675
7295B000W5QSYA,4.978633406013867
16740B003SE31CO,4.169151975067643
3984B008ESY894,4.493238257630051
11529B006MUQYI4,4.563709684378341
17092B0002DHZSU,3.997228366734689
19394B000Z3IQ3U,3.8574899355313526
3292B000W5QSYA,4.3461158656340535
9576B005R46A6W,4.534745776920257
3893B003ARUKTG,3.274432572473217
455B0002DGL26,4.062757898793173
9012B00KNWVPFO,4.415612805508315
7784B001TY5D6C,4.354877014730025
21669B00ZGPI3OY,4.36766818065308
10972B000EBMW9W,4.89157495803248
9584B003GS22GS,4.298179950833439
16082B01B9MR2UI,3.969507127141224
13045B0002AR19Q,4.1680996064100215
21257B0002ASNAM,3.940284839906084
670B001X9FGO2,4.163742219185176
6033B00X591HZ0,4.373902027884607
14791B007RBB4XW,4.678386304791662
10132B017UAJ57G,3.8241167225037866
19644B001G0NKTQ,4.460068376750117
11783B000W5QSYA,4.926006504334576
20172B00HRQAL2C,3.9418904369951857
22036B000IHOKGU,4.944859255757481
3673B0032G6VUW,4.5537402518529975
19825B00FPKNRF0,4.887413293112173
19294B004RSVTJM,4.752594171890708
17844B00LZUCIL8,4.677256423369695
13681B00EHN2E6Y,5.0
17915B0009YWKU0,3.2750171622017117
3832B001P3NU4E,4.474754660128269
6740B002VS6PYE,4.869331268897389
6570B0017J8NDY,4.769567702006393
22098B00P7RAVSW,4.344221319003959
22072B00006HI46,4.522652483503715
5263B00BD3UN8C,3.6935029830679005
9958B00KC684SM,4.753391721802096
691B00063434K,4.756842093460326
1859B005CQARAA,4.538746122878835
4940B000FJ7RAC,3.9787598362439556
21084B000F6PVXU,2.4753268229052185
1457B00B4UR08K,4.386326298080513
18525B000YADYXG,3.6500351590650215
21448B0012NV9NQ,4.924745840418004
15140B00ROZAL1C,4.363176064402046
9650B003R0LM2U,4.420819045111164
18219B007D17A52,4.614427624077576
11495B014N08G8K,3.78781415762911
12135B000084F1Z,4.512856184104927
4288B000JZOQO2,4.116107223307667
18740B000QFRY76,4.3632274802233155
19926B006ZTTSOE,3.6806968100978628
1523B000ALY0OQ,4.732624208679628
9148B00OIAGTRQ,4.322463399692522
20848B00106TAEU,3.4532872010443745
7658B0057LAH6E,3.8422427858070285
14513B013TKJ0T4,4.392130865604303
4088B002VS6PYE,4.831307507919704
9878B0032G70FW,4.466420948649643
22016B004QM0OFE,4.3065123249551664
13894B0032G6VUW,4.270502944749094
17039B00ZUC8B2M,4.5309851540150445
3245B002X2NBNQ,4.847683258556451
20973B000HBAJ4Y,4.607235620207161
4919B0012NV9NQ,3.2605571264464563
8398B003SE31CO,4.248521448919161
5681B0002DHNWS,4.747731008861753
6975B0009YD8OC,4.722306109114521
16951B00006IX59,5.0
12196B004E2H486,5.0
20804B0002X8HB4,4.251604836335567
18070B004RVOOAA,5.0
4725B0177ON508,4.768619485226382
3234B00P5P8V0Q,4.848587623706176
21706B000QOIX4U,4.530080521996022
14500B00176EP66,4.938755401142602
18248B0002BSMDE,4.587657641133679
6525B0002DGJS2,4.52300272598915
13731B0032G70FW,4.08981833359605
15483B005AIPRJG,4.869916629991455
840B00TTDEU7S,3.6272886588644853
5794B001J0C3OQ,4.513984133630042
8438B00176GKM8,4.812065526505651
8099B00A755SKA,4.303201229817828
2798B0114BNXQ6,4.143700342578194
1495B0030V9HV4,4.672709327994487
4415B001TL3DQW,4.389808810360178
14885B013OASU6S,4.573392136058983
1929B0002I0LL8,4.8991932473659165
10280B000MCZV28,4.510020722067692
10259B00JR99EHA,4.735997943736805
20932B003SE31CO,4.24214702139267
6764B000084F1Z,4.573337822642438
18238B000Y8UNF0,2.260920926963598
9688B000N30PFY,4.965088775173104
15401B0002DHNWS,4.485170443806045
20106B003ZNXCE0,4.436139242497501
14538B00O6A9PKQ,5.0
6214B0052YFPWM,4.314111886156144
4771B000FPJ6QO,4.804404669388713
15203B00KQGRIKI,4.498861960153139
18793B00HRQAL2C,4.629027823455093
13467B00BJLS55G,5.0
5043B0016W9NRM,4.940720025569394
14420B000NHWMGU,4.368983816845769
9349B003TU0XG4,4.267931321909411
600B00ENL0JJO,4.966745482294497
16736B001B58L0O,2.9170770133286235
10992B000VJHCCY,3.7889213171813028
8000B0002DHXX2,3.5745044825418413
14253B005F9HEYQ,4.988241701789111
14046B001CQRZWC,4.853870683448174
17217B001P3PR5O,4.7181257566030705
11548B000NWJEDO,3.342211891342264
19764B001AT9B8M,3.592941943806352
16458B008Y527PE,4.4376272877126395
17640B000WFKTWM,4.709269042463282
11737B000FJ7RAC,3.9057036624083876
2387B00025640S,4.634447591332612
7049B00E5DEB5I,4.044660123360251
8075B0010B6IFY,4.998068118509058
21705B0002HYB7O,3.8151818561749553
14265B00HSJFOFC,4.826184952071185
7702B000X98CN0,4.549318898299284
21156B000084EEF,3.79576314195114
19253B000255NAK,4.324899517416785
11101B0007A0AQW,4.516184615573383
11459B000M5SHUS,4.698350924953292
2793B000I82DTU,5.0
458B00025K0R6,4.877227718073972
10938B005B3LB2C,4.694047654222875
18707B00134FQZQ,3.3130922084672307
3715B00N99WN90,4.867252754434058
18823B004V9S6RK,4.464877423793412
13562B000QJ9EU2,4.424931175952319
17540B002R8SLUY,4.685482793933935
7405B01B9MR2UI,4.190321272752055
14299B000F4AVPA,4.326328367727393
10752B0002ZS20I,4.040521371092815
3922B00IASA0R2,3.927462534673368
11231B00XEVJAR6,4.361408142443353
13426B0040V20X0,3.961551522467645
15162B0002I0RNK,3.2506473196259282
14808B0009YHU6Y,4.804420662414596
18333B000GDTRAU,4.095440896455954
453B0015AM778,3.977447933240458
6264B00J84153K,4.847513593886891
18744B000FRQIR2,4.894939755260325
17152B000X2QGAI,3.2664923288786025
7055B000VJHCCY,4.793371797406083
18147B0002DHV16,4.29378470185399
7649B000E8OW3Y,4.171835120276565
8326B00C7OTE0O,4.719410066324527
8528B00ROZAL0I,4.356550241372996
20118B000W5QSYA,4.7404977010174685
6946B00A755TQS,4.554525004406904
6924B0009ZBKG4,4.544624266015678
8307B00U6ELII8,4.271238653071669
3234B0002565TI,4.87187021713166
10407B002A2JZAC,3.744785756331033
19806B00CZXQ31K,4.108758277838705
11854B0002IJQDC,4.515619458146589
3017B0009YUI86,4.166867315347576
10535B0002IJQDC,4.000214213103514
17340B002RT8Z86,4.532226896329347
3518B0002DHOJA,4.497138792270514
7000B000255NIC,4.997000195802429
7564B00153RC9I,4.778185633001481
3706B002UCWLNK,4.458843192435116
5517B00XEVJAR6,4.877617078547886
5569B0002DHXX2,3.8608857024512644
1293B000H3VAQ8,3.579171134458941
5873B016MY21XG,4.5288086995541414
7260B001F2GDJ4,5.0
19077B000HGB8W6,4.859378570175942
9464B000NHWMGU,4.48902118411142
9984B0011XHGQ6,4.828662428327963
3164B0002DHXX2,4.6209633568344035
1076B0002J1FNK,4.489453979809533
327B000UTFFLA,4.527843658897347
13036B00U9AJB24,3.9082425953813047
19888B005OPQCDU,4.671204788168715
17887B001B41TOK,3.6752331299908625
18645B003ALG5PK,4.1220987617653675
21578B0002AS1CC,4.947878210006523
13909B00B511UXE,3.8002577800466355
182B005U7ONFG,4.68603635974901
4495B0018N1DRW,4.635133147059186
9802B0002566WO,3.8677981295550627
1495B000Z3IQ0S,4.810160605849507
3403B0002I0O5G,4.198033678484125
21975B0002C7FFE,4.36725654865615
6110B00251GJ5W,4.469569333406544
10321B00BD3UN8C,4.585622252465955
5238B00CPDWT2M,4.047072255458883
17364B000255MZG,4.590940742334677
12627B0012KH0IC,4.8882229753558155
7979B00XTOK5OU,4.683728107206803
15091B000JCWAWA,4.179444862036883
21903B004QBL9IQ,4.491560139841993
5061B00134MXF2,4.96521948087111
14705B0011MRVIU,4.793610206750283
10536B000VJHCCY,4.778642874647604
20177B0013ES5WC,3.788001406102306
14582B004RVOOAA,4.298389750838026
804B00T7R7HLC,4.890265017848077
9663B001ABK832,4.543270225029046
20919B008NXFXQ2,4.6473616479756075
4058B000084F1Z,4.869886580832075
6075B00ZK1IBN2,4.96757699485649
3828B000VTRI32,4.992510367383966
7208B00XWQ7RHI,4.502920783099339
5725B008W8IUV8,4.166710741179151
17142B0024E4RNG,4.644981145151332
22129B0017JAPMQ,3.091390050861175
15595B001CQZ1KU,3.762828451778169
2967B00QT4I274,4.9834874787448165
17395B000255NAK,4.596894806140681
1967B0002ARWTA,4.6912774455125925
3818B000W5QSYA,4.574290692075784
18918B003XV5E9U,4.597153929815716
13719B00XTOK5OU,4.858041669936443
7568B0002ARYL6,4.292431031441204
20057B0017JE6B2,4.637923980977788
1531B001LWRHA2,3.8545575689559644
9424B000O2APH2,4.687703429854942
19019B014JOTMOW,4.80821174068265
20158B0002AQPA2,4.688726177567241
15773B000JJJ7CE,4.388625831523133
20642B00061UQ6G,4.3927733620050144
20325B0056F53YC,4.3572416837861185
16356B007IRMTXE,2.8554880624338277
10468B0010B3FIC,4.63754936444144
18111B001P3NU4E,4.450183870575653
1627B0017DGFSA,2.326784768020458
20358B000OX89XI,4.519380739679174
19728B0002ARR2W,3.9448845889761084
13239B01C47QGPE,3.8643318780666585
18121B00164U144,2.292064079829311
3140B005VS9WUA,4.665062568330177
4960B000084ERH,4.010457566422835
18557B0002I0O5G,4.176446001333514
9070B003C5TMU4,4.246477954454812
12765B0002AR17S,4.374205032306438
15490B000JJJ7CE,3.76725208590068
4812B000M5SHUS,4.649013722617574
21600B0002I9O84,3.5980788730988182
3364B0002ASBRM,4.488167764816117
19629B00N9Y799Y,4.210135465341593
1392B000OC7PEI,3.6790564223606825
11118B00GZQYLOE,4.635060041297055
21181B0002AB9FS,4.846511694232552
11878B00008DFGY,4.507014076190545
11396B00280MUXU,4.817907418346718
16662B008WN4NPA,4.893508700497648
17493B00176CGK8,4.794249271769004
22093B00E0WK0D6,3.697546176247808
3197B01EMZ3JSS,3.97507056469379
1111B0002AR15U,4.355096553724983
19214B00CLA0RVE,4.39711731283531
6781B00C97SJK0,4.812761171996984
19488B00006HI46,4.687994054135196
17548B000WFIVSQ,1.87126469347841
2359B00UZKBNLK,4.15442822217183
4125B004KD9N4W,3.3411205768988386
9801B001B41TOK,4.691672595905372
3689B007Z8LBZI,4.164990686970347
3376B0011DKX0C,4.290692071887452
12340B000S9M2U4,3.795635078611712
2225B0002I0GVS,4.533174258433934
4549B00061MWP4,4.934361006749155
20239B001A5IXRG,4.914414676032841
3738B0007IOYIE,4.852372749242581
8360B0006N9I68,2.128433513972888
4569B000W5QSYA,4.968465481814802
8164B000WJ2GJ2,2.3942199401017157
6320B000N38CZE,4.297670552689165
21942B003ANHD9A,4.333665017393964
18233B005FU4Z8I,4.562628009853922
16077B00176CT5U,4.557570192283599
20422B0002AR0II,4.957132548035686
14681B008FWOCSG,4.835081046621336
554B000FPJ6QO,4.586591119684102
18448B0006DQHQM,3.7504720328252636
6047B0014FWMGU,5.0
19118B0022KCNPQ,4.291370210607251
10766B001U8CED2,3.2671349403524976
17586B000WFIVSQ,4.267803424678741
16442B000W5QSYA,4.609124159292449
20648B00EI673B6,4.878269723648052
20947B01CTNQ17G,3.5248876073271593
21963B003ZKEQA2,4.351133252645537
19157B005ZKVIYC,2.9049510439664696
10415B01ASUNVFC,4.677866892919605
8995B004XLBVGE,3.4065625276976164
8159B0010B6IFY,4.238381744100852
19625B007CRC41C,4.591980225474053
20594B00OLSAX90,4.839448824072381
6105B0017JBHMS,4.26484371426654
7930B00008JOL0,4.588719296096467
17999B000BHR0G4,4.70026482075648
20804B0089A66T2,4.695363972269618
1233B0027J5RZA,4.6413139111332224
15317B00BSXNKNC,4.203927434910447
3300B0002563MW,4.495537652097167
20976B000795XMY,4.556041729092732
20020B000XRYXWQ,4.619559567918595
1988B00ZK0Y7R2,4.3016323532060845
1005B015LXNIW2,4.0399935123123
8739B0089L4K1C,4.300608056680185
3780B000A3SKE0,5.0
3358B000JJJ7CE,4.933531492455236
12744B00I0BXQ6Q,4.753897119807231
9075B001GS71KW,4.02922747326276
14537B000NVBVCC,4.691185164313146
1159B008FWOCSG,4.147431371246006
10588B002C7872M,4.27283221177627
6378B0002AR17S,4.85754276522096
15490B0002DGL3K,3.681395084486529
7113B0009YL2NQ,4.4367660068292825
8596B0009YD8OC,4.272469506842529
10806B00VC87KYI,4.507156556130092
12724B0002YFQ6W,4.547167906894565
17953B0012UEHFQ,4.618198411701484
1307B0012KB452,4.45079233191592
10802B0002TJAZU,4.326176830946595
6207B000WFKTWM,4.894196295472745
3052B000256ELM,4.364809163925907
16198B000HHM02M,4.98501355474015
13579B008FXKOKK,4.892821437318596
5950B0019QHIR2,3.176780121774973
1988B01A5OHOIQ,4.6127110841612895
20400B00067P81I,4.037002225297176
11210B01D2ZSS2G,4.540542586310728
16504B000K78HRQ,3.95421210443159
953B0006N3IK0,4.274952861119656
14423B000W2R75W,4.9263929359606395
9907B00063496C,4.701042192109422
771B003BYQ100,4.146932820250135
100B00CVYDGFO,3.900446542799057
4214B001HBBQKY,3.4793366526832252
3708B007XXZ69C,4.23382091007077
14126B0090AXWEW,4.918803455658771
15012B003RQDQPU,4.7460957121084855
15748B000255OIG,4.241755683168268
10249B000084EEF,4.724837193648832
4917B003ALMW0M,4.577507539398034
4859B0002IJQDC,4.923172324652305
18213B003JFRQQ4,5.0
10915B00028DOX0,4.749321344938182
584B00GRSVTK4,4.048658642505745
13193B006MLVLDQ,4.533094758005124
21755B0002DH8L4,3.9893080325302828
16608B001WAFT80,4.295126411552933
17413B00180WWUM,4.025234549440989
13502B000VTRI32,4.8869691293052
79B000W5QSYA,4.870194730971909
1187B00176BAZK,2.5544820857527144
3231B005CUTY4Q,3.3169532775184973
17737B000YK5W18,4.441807978292907
11306B0063HPS2E,3.3497178870026723
1533B00KAV98ES,4.258362303662823
10140B000084EAE,4.70088762898284
11058B006MUQYI4,4.454348677504847
19156B0012NV9NQ,4.717485995354739
7945B001NIZAI0,3.780809577834343
10902B0002AR0II,4.126893307906478
8855B007D17A52,4.869308375513872
6177B000633TU4,4.5889613736994095
7402B0002AR18M,4.706104264199549
2151B000O5DI3W,4.636515641815362
19231B00BU44VSM,3.891487777571041
2526B004VBC0SY,4.377843597497199
4485B0009YJ3OG,3.7228452423208482
4025B001HYB2P0,4.410875538380814
17158B00EOOQCKU,4.368379006497998
4319B00008DFK5,4.815513818393694
7961B0009YUI86,4.174390341295694
12087B0002IEYIE,3.9538565939056256
8786B00AQ4D138,4.438639451918288
11619B00280MUGC,4.461089225172021
17864B000AU64PK,4.703622353926922
1445B002R8SLUY,5.0
21230B001AQZDSW,4.734146614839987
21094B0002DK26C,4.458759666200826
18176B004OZOCTW,3.4500433098610306
22051B000255MZG,4.822328059547138
13226B000634MH8,4.635918312532846
6822B0010B6IFY,4.993676369003199
21217B000YAJKL6,3.3240537793299394
14809B0037Z6VK8,4.405843673837093
13874B0002C7FI6,4.231874705220062
7199B008WN4NPA,3.9322017006902845
2259B001A5IXRG,4.712626101914581
12673B01CY8O876,4.659098142447439
16493B001BOX9LQ,2.9914122799438325
8354B000JCWB1K,3.9464232753056105
18398B000FJ7RAC,4.526294976456439
13663B0009ZBKG4,3.6364552269033825
8124B000255NCI,4.685339384196213
7771B001A5IXRG,4.581290964354817
579B0012KB47A,4.978993760629221
10193B0002DHY4K,3.919265939261745
971B0002I9OA2,4.73936988024223
12520B0007QA0UW,3.9242478789462645
5152B000BRTADK,3.7616322038793877
2872B00159ZAXC,4.920374017163266
16558B0009YD8OC,4.608880094558652
2867B000X958MS,4.385450015383149
8277B00QHC02EY,4.612660637116506
19110B00LHY0PJY,3.5406938962925323
5027B000FS4OYA,4.34704162647055
7363B0002AQY9O,4.586701364642006
6830B001A5IXRG,4.888856628465088
1972B0009EUZWA,4.308775785077646
276B0002AB9FS,4.851184914297245
13715B000F4AVPA,4.504716417065657
16725B0012KB4NO,2.477450481247719
15129B000XJ9PYA,2.2898642793770163
18542B000WFKTWM,4.801922501223172
9820B001ICRYTY,3.738457811696337
18043B000A8CUSM,4.3735083027547486
1221B001B1OK26,4.67235217771114
11761B001ICJGUE,4.045629307917049
3848B0009YSD6U,4.621336557294847
21201B002YHL844,4.827217969661717
12053B000VO9CWC,4.775814682877311
21928B00AR9GURG,4.536197208707385
10633B000ILGD66,4.558753742488748
15575B00176BJ5Q,4.377431205657018
17180B019EEZFWK,4.319001143514241
7173B00MAKM3BC,4.34551215021103
12712B000MD57PS,4.359067125962609
3499B000084F45,4.233161428290159
11679B007RBB6UI,4.289270071928406
3184B0010B8YT2,3.8252003411358584
13388B01AJJOJGC,3.5663686285238385
16971B002AN8LBA,3.2819528366102606
20149B0012KB466,4.837089781246932
11422B0002YFC9I,5.0
5713B00P5P8V0Q,4.639227734048156
20482B000AQPSC4,4.417240575656134
4159B00BU44VSM,4.931381331726289
18093B000WHUOEI,4.029831313542402
1046B0002DIO4E,3.8307432071885392
22022B0017JE6B2,4.8106473500996145
2815B004U8Z436,4.646775196480845
7709B001BOX9LQ,4.672530324573509
4401B00XIL2SUS,4.494653611860827
20686B004A7X218,4.808841009217792
5088B006JVPL6W,4.622234551341002
8203B004488VQ4,3.4901419415616255
10507B00MU2F1RI,4.567567883514873
7675B000FMDIL6,4.584968225850835
6219B00PPIGZ1K,4.668864999939842
6846B000084EEC,4.412411437142708
7169B00R8F13CY,3.2531440200650903
20932B003R0LM2U,4.3887630155637725
3549B00CPDWT2M,4.4719572769701434
6741B000WJ0I9M,4.624191776901784
19700B0002HBMYO,4.114349215403301
242B0002DGL3K,4.39731877899857
17300B005OTY3O6,4.617236163862769
767B00PQ0FJGE,4.619528961395565
8167B0012KCUPK,4.022230578614648
9088B001LNSSH2,3.983142928234623
17092B00N9Y799Y,3.5255911216468054
1084B0035H9LW8,4.3385374867869535
5886B00B1G9LS4,4.595715581302324
2257B000OX89XI,4.469645139153296
9135B0002ASPT6,4.8514388684785565
10191B0017JAPMQ,4.763163989656157
349B003PRI6OC,4.159959443615351
447B000S9M2U4,4.808217015779474
11933B004CRFM4G,4.266529290501573
9911B0137RB2G8,4.548467852844196
11348B003P9XFSM,3.8887693213160097
13501B004PJ55KC,5.0
12829B000UGB9EA,4.908423701536775
13192B0021L8WO2,3.792079586656915
20414B0002563O0,4.920644646469283
954B00R3G8D8A,3.741507312901391
1706B00134FQZQ,3.467724861499603
21888B004B3WWC6,3.08857464383211
13360B00KAV98ES,3.3511855192268567
4684B001PKTWDA,4.455548718186239
13518B0002DIRXC,4.549121349468024
22157B005OTJWPG,4.619844262829128
15860B0007A0AP8,3.5022587849987676
8071B0017JTVIU,4.217792964014717
4845B0002I0RNK,3.0925002518343185
227B00U1F6TO0,3.585390096200965
7975B005AP3B8S,4.277621203397174
6325B00S82T7WY,3.692326421541156
18288B004BZU2LM,4.477722186076434
8360B0043AWFSI,2.5737382554746686
13698B000O5DI3W,4.867145933299561
6606B007GCMCVU,4.778000439439607
1343B0002ARTYI,3.9627253767900354
17651B003BYQ0A6,4.903970502994255
14029B00QAVNODI,4.955647102562001
6169B0018CDVEQ,4.36460828036427
17908B0002X311U,3.4898604051226516
11492B005E2S77C,3.6392719039817942
20893B000A7UZA8,3.9747611494376534
8069B0000AH9UH,3.583102526154368
13578B0017JAQF2,4.541244259741149
13587B00280MUXU,4.210727912502891
14248B00LHYFVKW,4.216809528907152
17560B000255PFI,4.610997212332309
8214B0002AS1CC,5.0
13759B003YC71K8,3.7578147907601767
10671B015DV0O9C,3.5149597052281316
6392B00LCIV210,4.816012288307575
1485B017RMTYEG,3.9809213660976868
12371B0042FK0N6,2.9739404285820363
3196B002JPD76I,3.9121958606732905
17300B0002J1FOO,4.34358838050311
20311B000W5QSYA,4.593794638148633
7816B007OT50TG,5.0
16906B0002IEYIE,4.439013154386317
12416B0002AR17S,4.7309439790944054
4115B001B4TV2W,4.811420389005932
13769B007RBB4XW,4.573277657836234
10241B000W2R75W,4.538744619883017
11435B0002DGL26,4.807309281576622
3185B001P05K6I,3.8931550829854165
